rho, u, p, c
   0.16903   0.00000   0.42258   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
   0.00000   0.00000   0.00000   1.18322
