rho, u, p, c
   0.00000   0.00000   0.00000   0.00000
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
   1.00000   0.00000   1.00000   1.18322
