x, rho, p, u, c
   0.12500   1.00000   1.00000   0.00000   1.18322
   0.37500   1.00000   1.00000   0.00000   1.18322
   0.62500   1.00000   1.00000   0.00000   1.18322
   0.87500   0.12500   0.10000   0.00000   1.05830
   0.00000   0.12500   0.10000   0.00000   1.05830
